Date,ticker,Open,High,Low,Close,Adj Close,Volume
2022-01-03,ORCL,87.33000183105469,87.94000244140625,85.76000213623047,87.9000015258789,85.10792541503906,10644400
2022-01-04,ORCL,87.9000015258789,89.58000183105469,87.7300033569336,88.83999633789062,86.01806640625,11959000
2022-01-05,ORCL,88.48999786376953,88.5999984741211,86.22000122070312,86.45999908447266,83.71366882324219,11236700
2022-01-06,ORCL,86.0,87.41999816894531,85.55000305175781,86.33999633789062,83.90804290771484,7918400
2022-01-07,ORCL,86.44999694824219,88.0,86.27999877929688,87.51000213623047,85.04508972167969,9836800
2022-01-10,ORCL,87.37999725341797,89.37999725341797,86.94999694824219,89.27999877929688,86.7652359008789,11025500
2022-01-11,ORCL,88.63999938964844,89.0,87.41000366210938,88.4800033569336,85.98776245117188,7249800
2022-01-12,ORCL,88.88999938964844,89.5199966430664,87.66999816894531,88.30999755859375,85.82255554199219,5840300
2022-01-13,ORCL,88.7300033569336,88.91999816894531,87.55000305175781,87.79000091552734,85.31719970703125,6044300
2022-01-14,ORCL,87.4800033569336,88.0999984741211,86.66000366210938,87.69000244140625,85.22001647949219,6054800
2022-01-18,ORCL,86.87000274658203,86.97000122070312,85.33999633789062,85.55000305175781,83.14028930664062,6824700
2022-01-19,ORCL,85.7699966430664,86.69000244140625,83.2300033569336,83.37999725341797,81.03141021728516,10501800
2022-01-20,ORCL,83.91999816894531,85.0,82.5199966430664,82.72000122070312,80.39000701904297,10836900
2022-01-21,ORCL,83.36000061035156,83.38999938964844,82.02999877929688,82.22000122070312,79.90409088134766,11609000
2022-01-24,ORCL,81.22000122070312,82.41999816894531,79.58999633789062,82.41999816894531,80.09845733642578,16770400
2022-01-25,ORCL,81.33000183105469,82.0999984741211,80.19999694824219,81.06999969482422,78.78648376464844,13469900
2022-01-26,ORCL,81.91000366210938,82.02999877929688,79.27999877929688,79.58999633789062,77.3481674194336,13971300
2022-01-27,ORCL,80.11000061035156,81.1500015258789,79.19999694824219,79.77999877929688,77.53282165527344,10331900
2022-01-28,ORCL,79.98999786376953,80.5,78.56999969482422,80.4800033569336,78.21310424804688,7854700
2022-01-31,ORCL,80.48999786376953,81.63999938964844,80.12000274658203,81.16000366210938,78.87395477294922,10594200
2022-02-01,ORCL,81.4000015258789,81.4000015258789,79.6500015258789,81.04000091552734,78.75732421875,8016900
2022-02-02,ORCL,81.16000366210938,82.87999725341797,80.83999633789062,82.5,80.17620086669922,9287600
2022-02-03,ORCL,81.62999725341797,82.76000213623047,81.62999725341797,81.94000244140625,79.63197326660156,8207200
2022-02-04,ORCL,82.02999877929688,82.91000366210938,81.47000122070312,82.11000061035156,79.79718780517578,5570200
2022-02-07,ORCL,82.13999938964844,82.25,80.66000366210938,80.73999786376953,78.46578216552734,6292200
2022-02-08,ORCL,80.29000091552734,80.86000061035156,79.80000305175781,80.79000091552734,78.51437377929688,6585300
2022-02-09,ORCL,81.75,83.6500015258789,81.6500015258789,83.44999694824219,81.09944152832031,8755900
2022-02-10,ORCL,82.75,83.77999877929688,81.62000274658203,81.8499984741211,79.54450988769531,6336300
2022-02-11,ORCL,81.83999633789062,82.43000030517578,79.52999877929688,79.75,77.503662109375,7670500
2022-02-14,ORCL,79.58000183105469,79.7300033569336,78.44000244140625,78.94999694824219,76.72618865966797,5389800
2022-02-15,ORCL,79.38999938964844,79.93000030517578,79.20999908447266,79.7699966430664,77.5230941772461,5712800
2022-02-16,ORCL,79.47000122070312,79.77999877929688,78.22000122070312,79.19000244140625,76.95943450927734,6227000
2022-02-17,ORCL,78.76000213623047,78.9800033569336,75.33000183105469,75.52999877929688,73.40253448486328,9247100
2022-02-18,ORCL,75.5,75.7300033569336,74.27999877929688,74.56999969482422,72.46956634521484,7790100
2022-02-22,ORCL,73.81999969482422,74.91000366210938,73.62000274658203,74.12000274658203,72.0322494506836,8039000
2022-02-23,ORCL,74.06999969482422,74.37999725341797,72.3499984741211,72.47000122070312,70.42871856689453,6807100
2022-02-24,ORCL,70.94000244140625,74.94000244140625,70.2300033569336,74.80999755859375,72.70281219482422,11240500
2022-02-25,ORCL,74.6500015258789,76.83000183105469,74.31999969482422,76.3499984741211,74.19943237304688,8291800
2022-02-28,ORCL,75.56999969482422,76.69999694824219,75.0199966430664,75.97000122070312,73.83012390136719,9234400
2022-03-01,ORCL,75.9800033569336,76.5,75.62000274658203,76.01000213623047,73.86901092529297,8752100
2022-03-02,ORCL,76.44999694824219,78.86000061035156,76.25,78.27999877929688,76.0750732421875,8527200
2022-03-03,ORCL,78.95999908447266,79.04000091552734,77.43000030517578,78.25,76.0459213256836,8203000
2022-03-04,ORCL,77.66999816894531,77.91000366210938,75.77999877929688,76.48999786376953,74.33547973632812,8841300
2022-03-07,ORCL,76.29000091552734,76.38999938964844,73.44000244140625,74.31999969482422,72.22660827636719,11110100
2022-03-08,ORCL,73.83999633789062,75.2300033569336,73.11000061035156,73.33000183105469,71.2645034790039,9134100
2022-03-09,ORCL,74.91999816894531,76.94999694824219,74.69000244140625,76.0999984741211,73.95646667480469,8959500
2022-03-10,ORCL,75.0999984741211,76.8499984741211,75.02999877929688,76.6500015258789,74.49097442626953,13812600
2022-03-11,ORCL,76.69999694824219,79.9000015258789,74.0,77.81999969482422,75.62802124023438,22795800
2022-03-14,ORCL,77.91999816894531,78.5999984741211,75.44000244140625,77.06999969482422,74.89916229248047,13306200
2022-03-15,ORCL,78.05000305175781,81.54000091552734,77.06999969482422,80.5999984741211,78.32972717285156,16847200
2022-03-16,ORCL,81.0,81.2300033569336,77.75,79.95999908447266,77.7077407836914,14071300
2022-03-17,ORCL,79.77999877929688,81.29000091552734,79.26000213623047,80.5999984741211,78.32972717285156,10462400
2022-03-18,ORCL,79.62999725341797,81.98999786376953,78.83999633789062,81.68000030517578,79.37930297851562,24176000
2022-03-21,ORCL,81.27999877929688,81.9800033569336,80.2699966430664,80.95999908447266,78.6795883178711,8131300
2022-03-22,ORCL,81.45999908447266,82.2300033569336,80.83000183105469,81.80000305175781,79.49592590332031,9292300
2022-03-23,ORCL,81.25,81.41000366210938,80.22000122070312,80.38999938964844,78.12562561035156,7451100
2022-03-24,ORCL,80.6500015258789,82.81999969482422,80.48999786376953,82.23999786376953,79.92353057861328,7025700
2022-03-25,ORCL,82.04000091552734,82.83999633789062,81.2300033569336,81.7300033569336,79.42789459228516,5682300
2022-03-28,ORCL,81.73999786376953,83.70999908447266,81.73999786376953,83.5999984741211,81.2452163696289,6626700
2022-03-29,ORCL,84.48999786376953,84.51000213623047,83.11000061035156,84.29000091552734,81.91578674316406,5762000
2022-03-30,ORCL,83.95999908447266,84.36000061035156,83.12000274658203,83.36000061035156,81.01197814941406,5533100
2022-03-31,ORCL,83.11000061035156,83.91000366210938,82.58999633789062,82.7300033569336,80.39972686767578,9433300
2022-04-01,ORCL,83.04000091552734,83.36000061035156,81.47000122070312,82.01000213623047,79.70000457763672,6147500
2022-04-04,ORCL,82.25,84.30000305175781,82.0,84.06999969482422,81.70197296142578,7882400
2022-04-05,ORCL,83.4000015258789,84.5199966430664,82.66999816894531,82.94000244140625,80.60380554199219,5143400
2022-04-06,ORCL,81.91999816894531,82.47000122070312,81.37000274658203,82.12000274658203,79.80690002441406,5492400
2022-04-07,ORCL,81.25,82.01000213623047,80.77999877929688,81.54000091552734,79.5532455444336,7112200
2022-04-08,ORCL,81.70999908447266,81.83000183105469,80.26000213623047,80.94000244140625,78.96786499023438,6182500
2022-04-11,ORCL,80.62999725341797,81.12999725341797,79.69999694824219,79.76000213623047,77.81661224365234,5738400
2022-04-12,ORCL,79.94999694824219,80.98999786376953,79.0199966430664,79.33000183105469,77.3970947265625,6174700
2022-04-13,ORCL,79.26000213623047,79.95999908447266,78.62999725341797,79.75,77.80685424804688,4728600
2022-04-14,ORCL,79.83000183105469,80.36000061035156,79.31999969482422,79.44999694824219,77.51416015625,5590400
2022-04-18,ORCL,79.1500015258789,79.9800033569336,77.91000366210938,78.22000122070312,76.31412506103516,4955900
2022-04-19,ORCL,78.25,79.77999877929688,78.23999786376953,79.55999755859375,77.62147521972656,5412400
2022-04-20,ORCL,79.79000091552734,81.86000061035156,79.79000091552734,80.29000091552734,78.33370208740234,9472600
2022-04-21,ORCL,81.48999786376953,81.5999984741211,79.33000183105469,79.4800033569336,77.54344177246094,5616100
2022-04-22,ORCL,79.2699966430664,79.69999694824219,76.16000366210938,76.20999908447266,74.35311126708984,9357100
2022-04-25,ORCL,76.19999694824219,77.05999755859375,74.69999694824219,76.9800033569336,75.10435485839844,7305900
2022-04-26,ORCL,76.3499984741211,76.6500015258789,74.4800033569336,74.51000213623047,72.69452667236328,7555200
2022-04-27,ORCL,74.58000183105469,76.0199966430664,74.41999816894531,74.76000213623047,72.93843078613281,7279200
2022-04-28,ORCL,75.5199966430664,76.62999725341797,74.5999984741211,76.13999938964844,74.2848129272461,6177900
2022-04-29,ORCL,75.33999633789062,75.87000274658203,73.1500015258789,73.4000015258789,71.611572265625,7946900
2022-05-02,ORCL,73.93000030517578,74.5999984741211,72.52999877929688,74.0,72.19696044921875,7379900
2022-05-03,ORCL,73.8499984741211,74.20999908447266,72.80999755859375,73.29000091552734,71.50425720214844,5211500
2022-05-04,ORCL,73.37999725341797,75.3499984741211,72.79000091552734,75.20999908447266,73.3774642944336,6759900
2022-05-05,ORCL,74.0,74.72000122070312,71.98999786376953,72.80000305175781,71.02619934082031,7197200
2022-05-06,ORCL,72.12999725341797,72.94000244140625,71.62999725341797,72.48999786376953,70.72373962402344,6222500
2022-05-09,ORCL,71.63999938964844,72.58999633789062,71.16999816894531,71.54000091552734,69.7968978881836,7019700
2022-05-10,ORCL,72.5,73.62000274658203,71.2699966430664,72.52999877929688,70.76277923583984,8129000
2022-05-11,ORCL,72.30999755859375,73.45999908447266,70.87000274658203,71.02999877929688,69.29932403564453,6932100
2022-05-12,ORCL,70.87999725341797,70.93000030517578,68.97000122070312,70.7300033569336,69.00662994384766,11698900
2022-05-13,ORCL,70.95999908447266,71.9800033569336,70.52999877929688,71.16999816894531,69.43590545654297,6700100
2022-05-16,ORCL,70.69000244140625,70.91000366210938,69.38999938964844,69.70999908447266,68.011474609375,6942100
2022-05-17,ORCL,71.05000305175781,71.9000015258789,70.69999694824219,71.87999725341797,70.12860870361328,5952500
2022-05-18,ORCL,70.80000305175781,70.94000244140625,67.80999755859375,68.30000305175781,66.6358413696289,7977300
2022-05-19,ORCL,67.4800033569336,67.9000015258789,66.72000122070312,67.04000091552734,65.40653228759766,9451600
2022-05-20,ORCL,67.87999725341797,68.69000244140625,66.8499984741211,68.62999725341797,66.95780181884766,7531100
2022-05-23,ORCL,69.30999755859375,70.47000122070312,68.66999816894531,70.04000091552734,68.33345031738281,7370200
2022-05-24,ORCL,69.66999816894531,70.52999877929688,68.30999755859375,69.02999877929688,67.3480453491211,6644100
2022-05-25,ORCL,68.87999725341797,70.22000122070312,68.7699966430664,69.83000183105469,68.1285629272461,7103300
2022-05-26,ORCL,70.12999725341797,72.12000274658203,69.91000366210938,71.66000366210938,69.91397857666016,6758900
2022-05-27,ORCL,72.36000061035156,72.8499984741211,71.55000305175781,72.77999877929688,71.00668334960938,6566700
2022-05-31,ORCL,72.2300033569336,72.9800033569336,71.5199966430664,71.91999816894531,70.16763305664062,16890300
2022-06-01,ORCL,73.0199966430664,73.2699966430664,71.1500015258789,71.5999984741211,69.85543060302734,5804700
2022-06-02,ORCL,71.4800033569336,73.19000244140625,71.01000213623047,73.13999938964844,71.35790252685547,6200400
2022-06-03,ORCL,72.55999755859375,72.95999908447266,71.2300033569336,71.79000091552734,70.04080963134766,8169500
2022-06-06,ORCL,72.62999725341797,74.83999633789062,72.62999725341797,72.97000122070312,71.19205474853516,5274700
2022-06-07,ORCL,71.58999633789062,73.12999725341797,71.58999633789062,72.69000244140625,70.91887664794922,5675700
2022-06-08,ORCL,72.01000213623047,72.1500015258789,70.94000244140625,71.37999725341797,69.64079284667969,5253500
2022-06-09,ORCL,70.7699966430664,71.16000366210938,69.19999694824219,69.22000122070312,67.5334243774414,6824900
2022-06-10,ORCL,67.9800033569336,68.22000122070312,66.95999908447266,67.13999938964844,65.50409698486328,10256100
2022-06-13,ORCL,65.77999877929688,66.0999984741211,63.7599983215332,64.05000305175781,62.48939514160156,16547200
2022-06-14,ORCL,72.0,72.43000030517578,69.0199966430664,70.72000122070312,68.99687194824219,29661300
2022-06-15,ORCL,70.44999694824219,71.41999816894531,68.66999816894531,69.69999694824219,68.0017318725586,11765500
2022-06-16,ORCL,68.5,68.95999908447266,67.58000183105469,68.70999908447266,67.03584289550781,10686000
2022-06-17,ORCL,68.75,69.37000274658203,67.38999938964844,67.72000122070312,66.06997680664062,16445600
2022-06-21,ORCL,68.61000061035156,69.52999877929688,67.38999938964844,67.68000030517578,66.03094482421875,10047700
2022-06-22,ORCL,66.93000030517578,67.56999969482422,66.37999725341797,66.52999877929688,64.9089584350586,8219900
2022-06-23,ORCL,66.44999694824219,67.87000274658203,66.30999755859375,67.62999725341797,65.98216247558594,8775800
2022-06-24,ORCL,68.33000183105469,70.77999877929688,67.97000122070312,70.69999694824219,68.97735595703125,20132600
2022-06-27,ORCL,69.37000274658203,70.8499984741211,68.94000244140625,70.41000366210938,68.69442749023438,8840600
2022-06-28,ORCL,70.56999969482422,71.06999969482422,68.52999877929688,68.58000183105469,66.90901947021484,7252100
2022-06-29,ORCL,69.02999877929688,70.08999633789062,68.77999877929688,69.20999908447266,67.52366638183594,8077900
2022-06-30,ORCL,68.20999908447266,70.25,68.20999908447266,69.87000274658203,68.16758728027344,9888600
2022-07-01,ORCL,69.8499984741211,70.9800033569336,69.80999755859375,70.87000274658203,69.14321899414062,7805600
2022-07-05,ORCL,70.37999725341797,72.0,70.18000030517578,71.98999786376953,70.23592376708984,9040400
2022-07-06,ORCL,72.31999969482422,72.73999786376953,71.30999755859375,71.66000366210938,69.91397857666016,6043700
2022-07-07,ORCL,71.83000183105469,71.9800033569336,71.18000030517578,71.83000183105469,70.079833984375,7814500
2022-07-08,ORCL,71.69000244140625,72.23999786376953,71.33000183105469,71.87000274658203,70.11885833740234,4927300
2022-07-11,ORCL,71.0,71.97000122070312,70.9000015258789,71.56999969482422,70.1384506225586,4543300
2022-07-12,ORCL,71.5999984741211,71.94000244140625,70.06999969482422,70.41000366210938,69.00165557861328,7140800
2022-07-13,ORCL,69.05000305175781,70.52999877929688,68.68000030517578,70.02999877929688,68.6292495727539,6454800
2022-07-14,ORCL,69.16000366210938,69.58000183105469,68.2300033569336,69.44999694824219,68.06085205078125,4915500
2022-07-15,ORCL,70.26000213623047,70.87000274658203,70.0,70.73999786376953,69.3250503540039,5134100
2022-07-18,ORCL,71.25,71.70999908447266,70.1500015258789,70.20999908447266,68.80565643310547,4642300
2022-07-19,ORCL,70.63999938964844,72.30000305175781,70.26000213623047,72.23999786376953,70.79505920410156,7160300
2022-07-20,ORCL,72.55000305175781,73.0999984741211,72.16000366210938,72.58999633789062,71.1380386352539,5655700
2022-07-21,ORCL,72.1500015258789,74.62999725341797,72.12999725341797,74.54000091552734,73.0490493774414,7005100
2022-07-22,ORCL,74.81999969482422,75.29000091552734,74.26000213623047,74.9000015258789,73.40184783935547,6659800
2022-07-25,ORCL,75.0999984741211,75.43000030517578,74.33999633789062,74.86000061035156,73.36265563964844,5721600
2022-07-26,ORCL,74.80000305175781,75.30000305175781,73.70999908447266,74.02999877929688,72.54924774169922,7284400
2022-07-27,ORCL,74.37999725341797,76.12000274658203,74.31999969482422,75.87000274658203,74.35244750976562,6677200
2022-07-28,ORCL,75.63999938964844,77.27999877929688,75.30999755859375,77.04000091552734,75.4990463256836,5688100
2022-07-29,ORCL,77.01000213623047,78.16000366210938,77.0,77.83999633789062,76.28304290771484,5926600
2022-08-01,ORCL,77.18000030517578,77.80999755859375,76.69999694824219,77.44000244140625,75.89104461669922,5227500
2022-08-02,ORCL,76.98999786376953,77.26000213623047,76.05999755859375,76.3499984741211,74.82284545898438,6403400
2022-08-03,ORCL,76.72000122070312,77.76000213623047,76.30000305175781,77.37000274658203,75.82244110107422,6127800
2022-08-04,ORCL,77.44999694824219,77.8499984741211,77.11000061035156,77.4000015258789,75.85183715820312,3656200
2022-08-05,ORCL,76.2699966430664,77.4000015258789,76.0,77.3499984741211,75.80284118652344,4858100
2022-08-08,ORCL,76.91999816894531,77.43000030517578,76.2699966430664,76.47000122070312,74.94043731689453,4733500
2022-08-09,ORCL,76.20999908447266,76.91000366210938,75.83999633789062,76.7699966430664,75.23443603515625,4243700
2022-08-10,ORCL,77.58999633789062,77.9800033569336,77.19999694824219,77.54000091552734,75.98904418945312,5258500
2022-08-11,ORCL,77.94999694824219,78.0,77.08000183105469,77.16000366210938,75.61664581298828,5554600
2022-08-12,ORCL,78.0,79.41999816894531,77.66000366210938,79.1500015258789,77.56684112548828,6692300
2022-08-15,ORCL,78.83999633789062,79.41999816894531,78.5,79.11000061035156,77.52763366699219,3733500
2022-08-16,ORCL,78.9000015258789,79.66000366210938,78.8499984741211,79.5199966430664,77.92943572998047,6185100
2022-08-17,ORCL,79.0,79.7699966430664,78.94999694824219,79.25,77.66484069824219,5185100
2022-08-18,ORCL,79.27999877929688,79.87999725341797,79.01000213623047,79.31999969482422,77.73343658447266,4120500
2022-08-19,ORCL,79.02999877929688,79.12999725341797,78.44000244140625,78.66000366210938,77.08663940429688,4679000
2022-08-22,ORCL,77.93000030517578,77.93000030517578,76.16999816894531,76.45999908447266,74.9306411743164,5757700
2022-08-23,ORCL,76.25,77.01000213623047,76.25,76.41000366210938,74.88165283203125,4432300
2022-08-24,ORCL,76.47000122070312,76.55999755859375,76.05000305175781,76.16999816894531,74.64643859863281,3876400
2022-08-25,ORCL,76.33999633789062,76.91000366210938,75.9800033569336,76.88999938964844,75.35204315185547,3523400
